accession,rung,arm,gain
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,control,0
Q7Z589,all,region,0
Q7Z5L9,all,region,0
Q7Z5L9,all,region,0
Q7Z5L9,all,region,0
Q7Z5L9,all,region,0
Q7Z5L9,all,control,0
Q7Z5L9,all,control,0
Q7Z5L9,all,control,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,region,0
Q7Z6J0,all,control,0
Q7Z6J0,all,control,0
Q7Z6J0,all,control,0
Q7Z6J0,all,control,0
Q7Z6J0,all,control,0
Q7Z6J0,all,control,0
Q7Z6Z7,all,region,0
Q7Z6Z7,all,region,0
Q7Z6Z7,all,region,0
Q7Z6Z7,all,region,0
Q7Z6Z7,all,control,0
Q7Z6Z7,all,control,1
Q7Z6Z7,all,control,0
Q7Z6Z7,all,control,0
Q7Z6Z7,all,control,1
Q7Z739,all,region,0
Q7Z739,all,region,0
Q7Z739,all,control,0
Q7Z739,all,control,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,region,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86TC9,all,control,0
Q86UE4,all,region,0
Q86UE4,all,region,0
Q86UU0,all,region,0
Q86UU0,all,region,0
Q86UU0,all,control,0
Q86UU0,all,control,1
Q86UU0,all,control,0
Q86UU0,all,control,0
Q86UU0,all,control,0
Q86UU0,all,control,0
Q86UU0,all,control,0
Q86UU0,all,control,0
Q86V15,all,control,0
Q86YP4,all,region,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,region,0
Q86YP4,all,region,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q86YP4,all,control,0
Q8IVF2,all,region,0
Q8IVF2,all,control,0
Q8IVF2,all,control,0
Q8IVF2,all,control,1
Q8IVF2,all,control,0
Q8IVF2,all,control,0
Q8IVL0,all,region,0
Q8IVL0,all,region,0
Q8IVL0,all,region,0
Q8IVL0,all,control,0
Q8IVL1,all,region,0
Q8IVL1,all,control,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,region,0
Q8IVW6,all,control,0
Q8IVW6,all,control,1
Q8IVW6,all,control,0
Q8IVW6,all,control,0
Q8IVW6,all,control,0
Q8IVW6,all,control,0
Q8IVW6,all,control,0
Q8IVW6,all,control,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWB9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,region,0
Q8IWI9,all,control,0
Q8IWI9,all,control,0
Q8IWP9,all,region,0
Q8IWP9,all,region,0
Q8IWP9,all,region,0
Q8IWP9,all,region,0
Q8IWP9,all,region,0
Q8IX12,all,control,0
Q8IX12,all,control,0
Q8IY33,all,control,0
Q8IY33,all,control,0
Q8IY33,all,control,0
Q8IY33,all,control,0
Q8IY33,all,control,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,1
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,region,1
Q8IZ21,all,region,0
Q8IZ21,all,region,1
Q8IZ21,all,region,0
Q8IZ21,all,region,0
Q8IZ21,all,control,0
Q8IZ21,all,control,0
Q8IZ21,all,control,0
Q8IZ21,all,control,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,1
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,1
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,region,0
Q8IZH2,all,control,0
Q8IZH2,all,control,0
Q8IZH2,all,control,0
Q8N1F7,all,control,0
Q8N1F7,all,control,0
Q8N1F7,all,control,0
Q8N1F7,all,control,0
Q8N1G0,all,region,0
Q8N1G0,all,region,0
Q8N1G0,all,region,0
Q8N1G0,all,region,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N1G0,all,control,0
Q8N3V7,all,region,0
Q8N3V7,all,region,0
Q8N3V7,all,region,0
Q8N3V7,all,region,0
Q8N3V7,all,control,0
Q8N3V7,all,control,0
Q8N3V7,all,control,1
Q8N3V7,all,control,0
Q8N3V7,all,control,0
Q8N3V7,all,control,0
Q8N3X1,all,region,0
Q8N3X1,all,region,0
Q8N3X1,all,region,0
Q8N3X1,all,control,0
Q8NDX5,all,region,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NDX5,all,region,0
Q8NDX5,all,region,0
Q8NDX5,all,region,0
Q8NDX5,all,region,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NDX5,all,control,0
Q8NEM7,all,region,0
Q8NEM7,all,region,0
Q8NEM7,all,region,0
Q8NEM7,all,region,0
Q8NEZ4,all,region,0
Q8NEZ4,all,control,0
Q8NEZ4,all,control,0
Q8NFD5,all,region,0
Q8NFD5,all,region,0
Q8NFD5,all,control,0
Q8NFD5,all,control,0
Q8NG31,all,region,0
Q8NG31,all,region,0
Q8NG31,all,region,0
Q8NG31,all,region,0
Q8NG31,all,region,0
Q8NG31,all,region,0
Q8NG31,all,control,1
Q8NG31,all,control,0
Q8NG31,all,control,0
Q8NG31,all,control,1
Q8NG31,all,control,0
Q8NG31,all,control,0
Q8NG31,all,control,0
Q8NG31,all,control,1
Q8NG31,all,control,0
Q8NG31,all,control,0
Q8TC07,all,region,0
Q8TC07,all,region,0
Q8TC07,all,region,0
Q8TC07,all,region,0
Q8TC07,all,region,0
Q8TC07,all,region,0
Q8TC07,all,region,0
Q8TCU4,all,region,0
Q8TCU4,all,region,0
Q8TCU4,all,region,0
Q8TCU4,all,region,0
Q8TCU4,all,region,0
Q8TCU4,all,region,0
Q8TCU4,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,region,0
Q8TDM6,all,control,0
Q8TDM6,all,control,0
Q8TDM6,all,control,0
Q8TDM6,all,control,0
Q8TDM6,all,control,1
Q8TDM6,all,control,0
Q8TDM6,all,control,0
Q8TDM6,all,control,0
Q8TDM6,all,control,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,region,0
Q8TEQ6,all,control,0
Q8TEQ6,all,control,0
Q8TF68,all,region,0
Q8TF68,all,region,0
Q8TF68,all,region,0
Q8TF68,all,control,0
Q8TF68,all,region,0
Q8TF68,all,region,0
Q8TF68,all,control,0
Q8WWM7,all,region,0
Q8WWM7,all,region,0
Q8WWM7,all,region,0
Q8WWM7,all,control,0
Q8WWM7,all,control,0
Q8WWM7,all,control,0
Q8WWM7,all,control,0
Q8WWM7,all,control,0
Q8WX93,all,region,0
Q8WX93,all,region,0
Q8WX93,all,region,0
Q8WX93,all,control,0
Q8WX93,all,control,0
Q8WX93,all,control,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,region,0
Q8WY36,all,control,0
Q8WY36,all,control,0
Q8WY36,all,control,0
Q8WY36,all,control,0
Q8WY36,all,control,0
Q8WY36,all,control,0
Q8WY36,all,control,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,control,0
Q8WYP5,all,control,0
Q8WYP5,all,control,0
Q8WYP5,all,control,1
Q8WYP5,all,control,0
Q8WYP5,all,control,0
Q8WYP5,all,control,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,0
Q8WYP5,all,region,1
Q8WYP5,all,region,0
Q92540,all,control,0
Q92540,all,control,0
Q92540,all,control,0
Q92615,all,region,0
Q92615,all,region,0
Q92615,all,region,0
Q92615,all,region,0
Q92615,all,region,0
Q92615,all,region,0
Q92615,all,region,0
Q92615,all,control,0
Q92615,all,control,0
Q92615,all,control,0
Q92615,all,control,0
Q92615,all,control,0
Q92733,all,region,0
Q92733,all,region,0
Q92733,all,region,0
Q92733,all,region,1
Q92733,all,region,0
Q92733,all,control,0
Q92733,all,control,0
Q92733,all,control,0
Q92793,all,region,0
Q92793,all,region,0
Q92793,all,control,0
Q92793,all,control,0
Q92793,all,control,0
Q92793,all,control,0
Q92793,all,control,0
Q92793,all,control,0
Q92793,all,control,0
Q92793,all,control,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,region,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,1
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q92917,all,control,0
Q96B97,all,region,0
Q96B97,all,control,0
Q96B97,all,control,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,1
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,1
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,region,0
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,0
Q96BD5,all,control,1
Q96HC4,all,region,0
Q96HC4,all,region,1
Q96HC4,all,region,0
Q96HC4,all,region,1
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,control,1
Q96HC4,all,control,0
Q96HC4,all,control,0
Q96HC4,all,control,0
Q96HC4,all,control,1
Q96HC4,all,control,0
Q96HC4,all,control,0
Q96HC4,all,control,0
Q96HC4,all,control,0
Q96HC4,all,region,1
Q96HC4,all,region,0
Q96HC4,all,control,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,1
Q96HC4,all,region,1
Q96HC4,all,region,0
Q96HC4,all,region,1
Q96HC4,all,region,1
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,region,0
Q96HC4,all,control,0
Q96JH7,all,region,0
Q96JH7,all,region,0
Q96JH7,all,control,0
Q96JH7,all,control,0
Q96JH7,all,control,0
Q96JH7,all,control,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,1
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,control,0
Q96KR1,all,region,1
Q96KR1,all,region,1
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,1
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,region,1
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,control,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,1
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,1
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,1
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,1
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,region,0
Q96KR1,all,control,0
Q96KR1,all,control,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,1
Q96L91,all,control,1
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,1
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,region,0
Q96L91,all,region,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96L91,all,control,0
Q96M27,all,region,0
Q96M27,all,region,0
Q96M27,all,region,0
Q96M27,all,region,0
Q96M27,all,region,0
Q96M27,all,region,0
Q96M27,all,control,0
Q96M27,all,control,0
Q96M27,all,control,0
Q96M27,all,control,0
Q96M27,all,control,1
Q96M27,all,control,0
Q96MY1,all,region,0
Q96MY1,all,region,0
Q96MY1,all,control,0
Q96MY1,all,control,0
Q96MY1,all,control,1
Q96MY1,all,control,0
Q96MY1,all,control,0
Q96QT6,all,region,1
Q96QT6,all,control,0
Q96QT6,all,control,0
Q96QT6,all,control,0
Q96QT6,all,control,0
Q96QT6,all,control,1
Q96QT6,all,control,0
Q96ST3,all,region,0
Q96ST3,all,region,0
Q96ST3,all,control,0
Q96ST3,all,control,0
Q96ST3,all,control,0
Q96ST3,all,control,0
Q96ST3,all,control,0
Q96ST3,all,control,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,1
Q96T58,all,control,1
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,1
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,region,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,region,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q96T58,all,control,0
Q99504,all,region,0
Q99504,all,region,0
Q99504,all,control,0
Q9BTA9,all,control,0
Q9BTA9,all,control,0
Q9BTA9,all,control,0
Q9BTA9,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,1
Q9BTC0,all,region,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,1
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,1
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,region,0
Q9BTC0,all,region,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BTC0,all,control,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,control,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,1
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,0
Q9BVL2,all,region,1
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BVL2,all,control,0
Q9BYJ9,all,control,0
Q9BYJ9,all,control,0
Q9BYJ9,all,control,0
Q9BYJ9,all,region,0
Q9BYJ9,all,control,0
Q9BYJ9,all,control,0
Q9BYJ9,all,control,0
Q9BYJ9,all,control,0
Q9BYJ9,all,control,0
Q9C0C7,all,region,0
Q9C0C7,all,region,0
Q9C0C7,all,region,1
Q9C0C7,all,control,0
Q9C0C7,all,control,1
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9C0C7,all,control,0
Q9H0E3,all,region,0
Q9H0E3,all,control,0
Q9H0E3,all,control,0
Q9H0E9,all,region,0
Q9H0E9,all,region,0
Q9H0E9,all,region,0
Q9H0E9,all,region,0
Q9H0E9,all,control,0
Q9H1B7,all,region,0
Q9H1B7,all,region,0
Q9H2F5,all,control,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,1
Q9H4A3,all,control,0
Q9H4A3,all,control,1
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,region,0
Q9H4A3,all,control,0
Q9H4A3,all,control,0
Q9H4A3,all,control,1
Q9H4A3,all,control,1
Q9H4A3,all,control,0
Q9H4A3,all,region,0
Q9H4A3,all,control,0
Q9H4A3,all,control,1
