accession,radius,n_sites,n_exposure_strata,n_variable_sites,n_mapped_peptide_sites,n_tryptic_fallback_sites,observed_close_pairs,possible_pairs,observed_close_pair_fraction,null_mean_close_pair_fraction,null_sd_close_pair_fraction,effect,fold,p_value,simulation_draws
Q96EV2,5,10,5,6,9,1,7,45,0.1555555555555555,0.1222222222222222,0.0333416697929693,0.0333333333333333,1.272727272727273,0.5002498750624688,2000
Q96GX5,10,3,2,3,2,1,1,3,0.3333333333333333,0.642,0.2932406966370685,-0.3086666666666667,0.5192107995846313,1.0,2000
Q96GX5,15,3,2,3,2,1,3,3,1.0,0.8425,0.2324953986394733,0.1574999999999999,1.1869436201780414,0.6461769115442278,2000
Q96GX5,20,3,2,3,2,1,3,3,1.0,0.9618333333333332,0.1061657353361126,0.0381666666666667,1.0396811644429045,0.8855572213893054,2000
Q96GX5,25,3,2,3,2,1,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96GX5,30,3,2,3,2,1,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96GX5,5,3,2,3,2,1,1,3,0.3333333333333333,0.4284999999999999,0.2935183959253585,-0.0951666666666666,0.7779074290159472,0.848575712143928,2000
Q96HA1,10,41,16,26,24,17,58,820,0.0707317073170731,0.0589621951219512,0.0039449723301834,0.0117695121951219,1.1996111605203823,0.0064967516241879,2000
Q96HA1,15,41,16,26,24,17,81,820,0.098780487804878,0.0808487804878048,0.0044895874939673,0.0179317073170731,1.221793170025341,0.0019990004997501,2000
Q96HA1,20,41,16,26,24,17,102,820,0.124390243902439,0.1105884146341463,0.0045788976533631,0.0138018292682926,1.1248035729054666,0.0109945027486256,2000
Q96HA1,25,41,16,26,24,17,115,820,0.1402439024390244,0.13235,0.0053914361778405,0.0078939024390244,1.0596441438536033,0.0899550224887556,2000
Q96HA1,30,41,16,26,24,17,134,820,0.1634146341463414,0.1568109756097561,0.0057535784654404,0.0066036585365853,1.042112221487732,0.1394302848575712,2000
Q96HA1,5,41,16,26,24,17,34,820,0.0414634146341463,0.029165243902439,0.0030719927369308,0.0122981707317073,1.4216721373168024,0.0019990004997501,2000
Q96HC4,10,27,14,11,27,0,47,351,0.1339031339031339,0.1382991452991453,0.0078458574426123,-0.0043960113960114,0.9682137486352304,0.7571214392803598,2000
Q96HC4,15,27,14,11,27,0,62,351,0.1766381766381766,0.1833504273504273,0.0122349614649253,-0.0067122507122507,0.9633911368015412,0.7176411794102948,2000
Q96HC4,20,27,14,11,27,0,76,351,0.2165242165242165,0.2236538461538461,0.0106424541409559,-0.0071296296296295,0.968122034330117,0.7861069465267366,2000
Q96HC4,25,27,14,11,27,0,96,351,0.2735042735042735,0.269051282051282,0.0099646486665816,0.0044529914529914,1.0165507163505831,0.3728135932033983,2000
Q96HC4,30,27,14,11,27,0,109,351,0.3105413105413105,0.3067037037037037,0.0111502159497668,0.0038376068376068,1.0125124241776822,0.4157921039480259,2000
Q96HC4,5,27,14,11,27,0,26,351,0.074074074074074,0.074071225071225,0.0053760762192715,2.849002848998028e-06,1.0000384630178083,0.5877061469265368,2000
Q96I24,10,16,10,6,16,0,14,120,0.1166666666666666,0.1189875,0.0079424664951072,-0.0023208333333333,0.9804951500507756,0.8125937031484258,2000
Q96I24,15,16,10,6,16,0,27,120,0.225,0.1983625,0.013033372776482,0.0266374999999999,1.134286974604575,0.056471764117941,2000
Q96I24,20,16,10,6,16,0,35,120,0.2916666666666667,0.2707041666666666,0.0135530907994612,0.0209625,1.0774369314596195,0.112943528235882,2000
Q96I24,25,16,10,6,16,0,42,120,0.35,0.3356291666666666,0.0122861897213018,0.0143708333333333,1.0428175938225472,0.2378810594702648,2000
Q96I24,30,16,10,6,16,0,51,120,0.425,0.4015958333333333,0.0108065970858473,0.0234041666666666,1.058277912079931,0.0389805097451274,2000
Q96I24,5,16,10,6,16,0,8,120,0.0666666666666666,0.052775,0.0068183052373607,0.0138916666666666,1.2632243802305383,0.0714642678660669,2000
Q96J42,10,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96J42,15,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96J42,20,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96J42,25,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96J42,30,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96J42,5,3,2,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96JE9,10,4,3,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96JE9,15,4,3,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96JE9,20,4,3,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96JE9,25,4,3,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96JE9,30,4,3,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96JE9,5,4,3,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96JH7,10,6,3,4,6,0,9,15,0.6,0.6262666666666665,0.0325838025010287,-0.0262666666666665,0.9580583351075156,1.0,2000
Q96JH7,15,6,3,4,6,0,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q96JH7,20,6,3,4,6,0,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q96JH7,25,6,3,4,6,0,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q96JH7,30,6,3,4,6,0,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q96JH7,5,6,3,4,6,0,5,15,0.3333333333333333,0.3385,0.0474574487098954,-0.0051666666666667,0.984736582964057,0.782608695652174,2000
Q96JM2,10,5,5,2,4,1,1,10,0.1,0.0841,0.0625231522900608,0.0158999999999999,1.1890606420927468,0.7126436781609196,2000
Q96JM2,15,5,5,2,4,1,2,10,0.2,0.1582,0.0493353523195512,0.0417999999999999,1.264222503160556,0.5822088955522239,2000
Q96JM2,20,5,5,2,4,1,2,10,0.2,0.19825,0.0633556980250089,0.0017499999999999,1.0088272383354349,0.7906046976511744,2000
Q96JM2,25,5,5,2,4,1,3,10,0.3,0.23075,0.079514770951061,0.0692499999999999,1.3001083423618631,0.5172413793103449,2000
Q96JM2,30,5,5,2,4,1,3,10,0.3,0.2719,0.0449599899949963,0.0281,1.1033468186833395,0.7191404297851074,2000
Q96JM2,5,5,5,2,4,1,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96JM3,10,8,4,1,8,0,14,28,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q96JM3,15,8,4,1,8,0,20,28,0.7142857142857143,0.7142857142857141,2.221001369016217e-16,0.0,1.0000000000000002,1.0,2000
Q96JM3,20,8,4,1,8,0,21,28,0.75,0.75,0.0,0.0,1.0,1.0,2000
Q96JM3,25,8,4,1,8,0,21,28,0.75,0.75,0.0,0.0,1.0,1.0,2000
Q96JM3,30,8,4,1,8,0,21,28,0.75,0.75,0.0,0.0,1.0,1.0,2000
Q96JM3,5,8,4,1,8,0,10,28,0.3571428571428571,0.357142857142857,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q96JY6,10,5,3,4,5,0,3,10,0.3,0.35585,0.0593931079388452,-0.05585,0.8430518476886328,0.9470264867566216,2000
Q96JY6,15,5,3,4,5,0,4,10,0.4,0.3947,0.0224089509022682,0.0052999999999999,1.0134279199391942,0.9470264867566216,2000
Q96JY6,20,5,3,4,5,0,4,10,0.4,0.4173000000000001,0.0378341870912595,-0.0173,0.9585430146177808,1.0,2000
Q96JY6,25,5,3,4,5,0,5,10,0.5,0.5010500000000001,0.0818367040090296,-0.0010500000000001,0.9979044007584073,0.7541229385307346,2000
Q96JY6,30,5,3,4,5,0,7,10,0.7,0.6989999999999998,0.1309105373313859,0.0010000000000001,1.001430615164521,0.5997001499250375,2000
Q96JY6,5,5,3,4,5,0,2,10,0.2,0.22485,0.1116409842068643,-0.02485,0.88948187680676,0.7351324337831084,2000
Q96K21,10,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96K21,15,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96K21,20,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96K21,25,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96K21,30,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96K21,5,3,1,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96KM6,10,19,16,2,19,0,29,171,0.1695906432748538,0.1734152046783625,0.0027825271715458,-0.0038245614035087,0.9779456397113372,1.0,2000
Q96KM6,15,19,16,2,19,0,45,171,0.2631578947368421,0.2611461988304093,0.0027787126062812,0.0020116959064327,1.0077033321390183,0.6561719140429785,2000
Q96KM6,20,19,16,2,19,0,64,171,0.3742690058479532,0.3742690058479531,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96KM6,25,19,16,2,19,0,78,171,0.4561403508771929,0.4543274853801169,0.0027053152624649,0.001812865497076,1.003990217531214,0.6901549225387307,2000
Q96KM6,30,19,16,2,19,0,92,171,0.5380116959064327,0.534187134502924,0.0027825271715458,0.0038245614035087,1.0071595910056268,0.3463268365817091,2000
Q96KM6,5,19,16,2,19,0,8,171,0.0467836257309941,0.0526198830409356,0.004858875564168,-0.0058362573099415,0.8890864636585908,1.0,2000
Q96KR1,10,59,33,24,49,10,96,1711,0.0561075394506136,0.0524915254237288,0.0015381784741593,0.0036160140268848,1.0688875775221849,0.0234882558720639,2000
Q96KR1,15,59,33,24,49,10,128,1711,0.0748100526008182,0.0733828170660432,0.0016578979631449,0.0014272355347749,1.019449178865544,0.2308845577211394,2000
Q96KR1,20,59,33,24,49,10,149,1711,0.0870835768556399,0.0873310929281122,0.0018006380507441,-0.0002475160724722,0.997165773790602,0.6146926536731634,2000
Q96KR1,25,59,33,24,49,10,177,1711,0.1034482758620689,0.1055590298071303,0.0019314423776447,-0.0021107539450613,0.9800040418245792,0.9260369815092454,2000
Q96KR1,30,59,33,24,49,10,201,1711,0.1174751607247223,0.1221101694915254,0.0024811192286776,-0.004635008766803,0.9620424016598824,0.9880059970014992,2000
Q96KR1,5,59,33,24,49,10,51,1711,0.0298071303331385,0.0285987726475745,0.0013462232954709,0.0012083576855639,1.0422520819496246,0.2433783108445777,2000
Q96L91,10,54,29,18,52,2,87,1431,0.060796645702306,0.0623626834381551,0.0020645470244464,-0.001566037735849,0.9748882240225905,0.8135932033983009,2000
Q96L91,15,54,29,18,52,2,116,1431,0.0810621942697414,0.0818102725366876,0.0016927217084496,-0.0007480782669461,0.9908559372344016,0.7181409295352323,2000
Q96L91,20,54,29,18,52,2,145,1431,0.1013277428371768,0.1015034940600978,0.0021758873503917,-0.000175751222921,0.9982685204627836,0.5242378810594702,2000
Q96L91,25,54,29,18,52,2,164,1431,0.1146051712089448,0.1145545073375262,0.002030221986557,5.066387141858253e-05,1.0004422686858518,0.527736131934033,2000
Q96L91,30,54,29,18,52,2,178,1431,0.1243885394828791,0.1241659678546471,0.0019369701761185,0.0002225716282319,1.0017925332687982,0.511744127936032,2000
Q96L91,5,54,29,18,52,2,50,1431,0.0349406009783368,0.0373294898672257,0.0013920822907447,-0.0023888888888888,0.936005316510198,0.9900049975012494,2000
Q96M27,10,23,5,17,10,13,39,253,0.1541501976284585,0.1088300395256917,0.0128559604885381,0.0453201581027667,1.4164305949008498,0.0039980009995002,2000
Q96M27,15,23,5,17,10,13,52,253,0.2055335968379446,0.1536324110671937,0.0144138704937935,0.0519011857707509,1.3378270601250353,0.0034982508745627,2000
Q96M27,20,23,5,17,10,13,66,253,0.2608695652173913,0.2052233201581027,0.0173052678759059,0.0556462450592885,1.2711497163987944,0.0059970014992503,2000
Q96M27,25,23,5,17,10,13,70,253,0.2766798418972332,0.245598814229249,0.0181691109429021,0.0310810276679842,1.126552026586628,0.0614692653673163,2000
Q96M27,30,23,5,17,10,13,78,253,0.308300395256917,0.2886067193675889,0.0183673259984755,0.019693675889328,1.0682370664566714,0.1574212893553223,2000
Q96M27,5,23,5,17,10,13,21,253,0.0830039525691699,0.0588754940711462,0.0088453550920945,0.0241284584980237,1.409821758249136,0.0144927536231884,2000
Q96MY1,10,8,5,7,7,1,14,28,0.5,0.4471428571428572,0.0711744210037922,0.0528571428571428,1.1182108626198082,0.3438280859570214,2000
Q96MY1,15,8,5,7,7,1,20,28,0.7142857142857143,0.6725,0.0520272823904345,0.0417857142857143,1.0621348911311737,0.3523238380809595,2000
Q96MY1,20,8,5,7,7,1,23,28,0.8214285714285714,0.7905892857142858,0.0486002231720884,0.0308392857142856,1.0390079732568382,0.3768115942028985,2000
Q96MY1,25,8,5,7,7,1,27,28,0.9642857142857144,0.890625,0.0586730740578805,0.0736607142857143,1.0827067669172932,0.2588705647176412,2000
Q96MY1,30,8,5,7,7,1,27,28,0.9642857142857144,0.964285714285714,3.331502053524325e-16,0.0,1.0000000000000004,1.0,2000
Q96MY1,5,8,5,7,7,1,7,28,0.25,0.2445178571428571,0.0487060592635253,0.0054821428571428,1.0224202147082448,0.545727136431784,2000
Q96N67,10,3,3,2,1,2,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96N67,15,3,3,2,1,2,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96N67,20,3,3,2,1,2,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96N67,25,3,3,2,1,2,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96N67,30,3,3,2,1,2,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96N67,5,3,3,2,1,2,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PK6,10,17,9,1,16,1,18,136,0.1323529411764706,0.1326875,0.0015327218799443,-0.0003345588235294,0.997478595771799,1.0,2000
Q96PK6,15,17,9,1,16,1,25,136,0.1838235294117647,0.1851617647058823,0.0061308875197774,-0.0013382352941176,0.992772615360178,1.0,2000
Q96PK6,20,17,9,1,16,1,32,136,0.2352941176470588,0.2369669117647059,0.0076636093997218,-0.001672794117647,0.9929408114188192,1.0,2000
Q96PK6,25,17,9,1,16,1,38,136,0.2794117647058823,0.2818566176470587,0.0085199461216937,-0.0024448529411764,0.9913258983890956,1.0,2000
Q96PK6,30,17,9,1,16,1,40,136,0.2941176470588235,0.2980735294117646,0.0114024142521653,-0.003955882352941,0.9867285016527704,1.0,2000
Q96PK6,5,17,9,1,16,1,11,136,0.0808823529411764,0.0808823529411764,0.0,0.0,1.0,1.0,2000
Q96PN6,10,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PN6,15,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PN6,20,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PN6,25,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PN6,30,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PN6,5,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q96PU8,10,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96PU8,15,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96PU8,20,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96PU8,25,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96PU8,30,3,2,0,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q96PU8,5,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q96PV6,10,4,3,4,3,1,2,6,0.3333333333333333,0.3883333333333332,0.0783883858501038,-0.0549999999999999,0.8583690987124465,1.0,2000
Q96PV6,15,4,3,4,3,1,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q96PV6,20,4,3,4,3,1,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q96PV6,25,4,3,4,3,1,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q96PV6,30,4,3,4,3,1,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q96PV6,5,4,3,4,3,1,1,6,0.1666666666666666,0.2211666666666666,0.1569248101204809,-0.0544999999999999,0.7535795026375284,0.8320839580209896,2000
Q96PY5,10,4,3,2,4,0,1,6,0.1666666666666666,0.14125,0.0599324629622797,0.0254166666666666,1.1799410029498525,0.847576211894053,2000
Q96PY5,15,4,3,2,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96PY5,20,4,3,2,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96PY5,25,4,3,2,4,0,2,6,0.3333333333333333,0.3330833333333333,0.0989772823322382,0.00025,1.0007505629221918,0.823088455772114,2000
Q96PY5,30,4,3,2,4,0,3,6,0.5,0.4175833333333332,0.0833491314023093,0.0824166666666667,1.1973657952504493,0.5057471264367817,2000
Q96PY5,5,4,3,2,4,0,0,6,0.0,0.0846666666666666,0.0833435044651647,-0.0846666666666666,0.0,1.0,2000
Q96Q89,10,5,4,3,3,2,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96Q89,15,5,4,3,3,2,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96Q89,20,5,4,3,3,2,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96Q89,25,5,4,3,3,2,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96Q89,30,5,4,3,3,2,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96Q89,5,5,4,3,3,2,0,10,0.0,0.0663999999999999,0.0472456990427596,-0.0663999999999999,0.0,1.0,2000
Q96QC0,10,4,3,2,1,3,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96QC0,15,4,3,2,1,3,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96QC0,20,4,3,2,1,3,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96QC0,25,4,3,2,1,3,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96QC0,30,4,3,2,1,3,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q96QC0,5,4,3,2,1,3,1,6,0.1666666666666666,0.086,0.0833114862140925,0.0806666666666666,1.9379844961240311,0.5162418790604698,2000
Q96QT6,10,14,7,11,8,6,11,91,0.1208791208791208,0.1269615384615384,0.0118901053784993,-0.0060824175824175,0.9520924395204916,0.8350824587706147,2000
Q96QT6,15,14,7,11,8,6,14,91,0.1538461538461538,0.1671868131868132,0.0085439560660511,-0.0133406593406593,0.9202050742736952,0.9860069965017492,2000
Q96QT6,20,14,7,11,8,6,15,91,0.1648351648351648,0.1793571428571428,0.0087874818936691,-0.0145219780219779,0.9190331770976934,1.0,2000
Q96QT6,25,14,7,11,8,6,19,91,0.2087912087912088,0.2019175824175824,0.0120471374003641,0.0068736263736263,1.0340417426324524,0.5257371314342829,2000
Q96QT6,30,14,7,11,8,6,19,91,0.2087912087912088,0.2173131868131868,0.0105549495198534,-0.008521978021978,0.9607848094864856,0.9470264867566216,2000
Q96QT6,5,14,7,11,8,6,6,91,0.0659340659340659,0.0860824175824175,0.0154971244613387,-0.0201483516483516,0.7659411501882939,0.9590204897551224,2000
Q96RK0,10,7,6,6,1,6,1,21,0.0476190476190476,0.0506428571428571,0.0116152900588194,-0.0030238095238095,0.940291490362012,1.0,2000
Q96RK0,15,7,6,6,1,6,1,21,0.0476190476190476,0.0522619047619047,0.0141291234331668,-0.0046428571428571,0.911161731207289,1.0,2000
Q96RK0,20,7,6,6,1,6,1,21,0.0476190476190476,0.0539523809523809,0.016174269503541,-0.0063333333333333,0.8826125330979698,1.0,2000
Q96RK0,25,7,6,6,1,6,1,21,0.0476190476190476,0.059547619047619,0.0206385408699947,-0.0119285714285714,0.7996801279488204,1.0,2000
Q96RK0,30,7,6,6,1,6,2,21,0.0952380952380952,0.0640952380952381,0.0226577212540166,0.0311428571428571,1.4858841010401185,0.3463268365817091,2000
Q96RK0,5,7,6,6,1,6,1,21,0.0476190476190476,0.0318095238095238,0.0224308937970502,0.0158095238095238,1.497005988023952,0.6681659170414792,2000
Q96RN5,10,10,5,2,8,2,15,45,0.3333333333333333,0.3408666666666666,0.0105219604695302,-0.0075333333333333,0.9778994719342852,1.0,2000
Q96RN5,15,10,5,2,8,2,16,45,0.3555555555555555,0.348511111111111,0.0103427510167738,0.0070444444444445,1.0202129694573745,0.6831584207896052,2000
Q96RN5,20,10,5,2,8,2,18,45,0.4,0.3849333333333334,0.0210439209390605,0.0150666666666666,1.0391409767925182,0.6611694152923538,2000
Q96RN5,25,10,5,2,8,2,20,45,0.4444444444444444,0.4143111111111111,0.042087841878121,0.0301333333333332,1.0727311735679037,0.6611694152923538,2000
Q96RN5,30,10,5,2,8,2,22,45,0.4888888888888889,0.4436888888888888,0.0631317628171815,0.0452,1.1018731844135032,0.6611694152923538,2000
Q96RN5,5,10,5,2,8,2,8,45,0.1777777777777777,0.185311111111111,0.0105219604695302,-0.0075333333333332,0.9593476436023508,1.0,2000
Q96ST2,10,6,6,5,6,0,1,15,0.0666666666666666,0.0802666666666666,0.0268713174317323,-0.0136,0.8305647840531561,1.0,2000
Q96ST2,15,6,6,5,6,0,1,15,0.0666666666666666,0.1206666666666666,0.0499858242369339,-0.0539999999999999,0.552486187845304,1.0,2000
Q96ST2,20,6,6,5,6,0,2,15,0.1333333333333333,0.1606666666666666,0.0530918327493568,-0.0273333333333333,0.8298755186721991,0.8040979510244878,2000
Q96ST2,25,6,6,5,6,0,3,15,0.2,0.1869333333333333,0.0264711861309787,0.0130666666666666,1.0699001426533523,0.8040979510244878,2000
Q96ST2,30,6,6,5,6,0,3,15,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q96ST2,5,6,6,5,6,0,1,15,0.0666666666666666,0.0666666666666666,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q96ST3,10,11,7,7,10,1,10,55,0.1818181818181818,0.1871818181818182,0.0146845750361333,-0.0053636363636363,0.9713453132588634,0.8355822088955522,2000
Q96ST3,15,11,7,7,10,1,17,55,0.3090909090909091,0.3168454545454546,0.0234215939336053,-0.0077545454545455,0.9755257797033252,0.6941529235382309,2000
Q96ST3,20,11,7,7,10,1,19,55,0.3454545454545454,0.3842454545454545,0.0285339247392564,-0.0387909090909091,0.8990465374878747,0.9440279860069966,2000
Q96ST3,25,11,7,7,10,1,25,55,0.4545454545454545,0.4867999999999999,0.0334546284999176,-0.0322545454545454,0.9337416896989618,0.879560219890055,2000
Q96ST3,30,11,7,7,10,1,30,55,0.5454545454545454,0.5816636363636365,0.0327275140086406,-0.036209090909091,0.9377490896019252,0.9090454772613692,2000
Q96ST3,5,11,7,7,10,1,6,55,0.109090909090909,0.0932090909090909,0.0135424052402872,0.0158818181818181,1.1703891543938358,0.3488255872063968,2000
Q96T58,10,69,41,25,61,8,89,2346,0.0379369138959931,0.0366896845694799,0.0010027738349054,0.0012472293265132,1.033994005158352,0.1504247876061969,2000
Q96T58,15,69,41,25,61,8,104,2346,0.0443307757885763,0.0456274509803921,0.0010434371767171,-0.0012966751918158,0.9715812484819044,0.934032983508246,2000
Q96T58,20,69,41,25,61,8,141,2346,0.0601023017902813,0.0580556265984654,0.0018771206439984,0.0020466751918158,1.03525369222128,0.1734132933533233,2000
Q96T58,25,69,41,25,61,8,163,2346,0.0694799658994032,0.0669552429667519,0.0019566845647199,0.0025247229326513,1.0377076211030258,0.12143928035982,2000
Q96T58,30,69,41,25,61,8,185,2346,0.0788576300085251,0.0760505115089514,0.0018992922983302,0.0028071184995737,1.0369112375955991,0.0874562718640679,2000
Q96T58,5,69,41,25,61,8,55,2346,0.0234441602728047,0.0215760869565217,0.0010700118843268,0.001868073316283,1.0865807280090878,0.0744627686156921,2000
Q96TA2,10,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96TA2,15,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96TA2,20,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96TA2,25,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96TA2,30,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q96TA2,5,5,4,2,5,0,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q99081,10,16,8,16,10,6,16,120,0.1333333333333333,0.124875,0.0208997606976929,0.0084583333333333,1.0677344010677343,0.3563218390804598,2000
Q99081,15,16,8,16,10,6,25,120,0.2083333333333333,0.1781333333333333,0.0277490841741293,0.0302,1.1695359281437128,0.1649175412293853,2000
Q99081,20,16,8,16,10,6,30,120,0.25,0.2299166666666666,0.0278019599037054,0.0200833333333333,1.0873504893077202,0.2703648175912044,2000
Q99081,25,16,8,16,10,6,35,120,0.2916666666666667,0.2755708333333333,0.0271788396975025,0.0160958333333333,1.0584090599815537,0.3253373313343328,2000
Q99081,30,16,8,16,10,6,38,120,0.3166666666666666,0.3102416666666667,0.0223826664132487,0.0064249999999999,1.0207096618227725,0.4837581209395302,2000
Q99081,5,16,8,16,10,6,6,120,0.05,0.0510833333333333,0.0159990081539054,-0.0010833333333333,0.9787928221859707,0.5952023988005997,2000
Q99439,10,3,3,2,3,0,1,3,0.3333333333333333,0.2946666666666666,0.106768335739282,0.0386666666666666,1.1312217194570136,0.8840579710144928,2000
Q99439,15,3,3,2,3,0,1,3,0.3333333333333333,0.2946666666666666,0.106768335739282,0.0386666666666666,1.1312217194570136,0.8840579710144928,2000
