accession,arm,observed,expected_length,expected_st,expected_disorder,n_oglcnac,n_phospho,n_st,length
Q9C0D5,all,1,0.3310048361096185,1.9555555555555555,2.6468965517241383,11,56,315,1861
Q9C0D7,all,0,0.0362400906002265,0.2302158273381295,0.3859649122807017,2,16,139,883
Q9C0E4,all,0,0.0153403643336529,0.0993788819875776,0.1265976871576384,2,8,161,1043
Q9C0F0,all,0,0.0169039145907473,0.0822510822510822,0.0449438202247191,2,19,462,2248
Q9C0F1,all,1,0.123076923076923,0.8571428571428571,1.2857142857142856,4,12,56,390
Q9C0G0,all,0,0.0169039145907473,0.1073446327683615,0.1348314606741573,1,38,354,2248
Q9C0I3,all,0,0.0233333333333333,0.1065989847715736,0.1298701298701298,1,21,197,900
Q9C0K7,all,0,0.0239234449760765,0.1219512195121951,0.0833333333333333,2,5,82,418
Q9GZM5,all,0,0.0171428571428571,0.1714285714285714,0.1481481481481481,3,2,35,350
Q9GZN7,all,0,0.0174216027874564,0.1428571428571428,0.1875,1,5,35,287
Q9GZR1,all,0,0.0260791366906474,0.1801242236024844,0.2166666666666666,1,29,161,1112
Q9GZR5,all,1,0.0063694267515923,0.0571428571428571,0.6666666666666666,1,2,35,314
Q9GZX9,all,0,0.0089686098654708,0.064516129032258,0.0,1,2,31,223
Q9GZY0,all,1,0.0063897763578274,0.0421052631578947,0.0952380952380952,1,4,95,626
Q9GZY8,all,2,0.2105263157894736,1.411764705882353,1.5,3,24,51,342
Q9H015,all,0,0.0054446460980036,0.0434782608695652,0.0,1,3,69,551
Q9H069,all,0,0.0038240917782026,0.048780487804878,0.0,2,1,41,523
Q9H082,all,0,0.0087336244541484,0.0666666666666666,0.0,1,2,30,229
Q9H089,all,1,0.0243161094224924,0.1860465116279069,0.2258064516129032,1,16,86,658
Q9H0A0,all,0,0.0234146341463414,0.2105263157894736,0.0769230769230769,1,24,114,1025
Q9H0E3,all,7,0.6698473282442748,3.4411764705882355,2.899624060150376,39,18,204,1048
Q9H0E3,regional,4,0.2919847328244275,1.5,1.1813186813186811,17,18,204,1048
Q9H0E9,all,1,0.2186234817813765,1.4361702127659577,1.2510964912280702,9,30,188,1235
Q9H0E9,regional,1,0.1700404858299595,1.1170212765957446,0.8448464912280702,7,30,188,1235
Q9H0H5,all,1,0.1613924050632911,1.02,1.256969696969697,2,51,100,632
Q9H0K6,all,0,0.0114122681883024,0.1111111111111111,0.0857142857142857,1,8,72,701
Q9H0M4,all,1,0.0015432098765432,0.0108695652173913,0.0303030303030303,1,1,92,648
Q9H0W8,all,1,0.0269230769230769,0.1917808219178082,0.5,1,14,73,520
Q9H147,all,0,0.0182370820668693,0.2,0.0833333333333333,1,6,30,329
Q9H161,all,0,0.0194647201946472,0.123076923076923,0.0,2,4,65,411
Q9H173,all,0,0.0086767895878524,0.08,0.0,1,4,50,461
Q9H175,all,0,0.003683241252302,0.0219780219780219,0.0,1,2,91,543
Q9H1A4,all,2,0.1064814814814814,0.7016949152542373,1.6285714285714286,3,69,295,1944
Q9H1B7,all,2,0.5125628140703518,3.5789473684210527,4.842105263157895,12,34,114,796
Q9H1B7,regional,0,0.2135678391959799,1.4912280701754386,2.017543859649123,5,34,114,796
Q9H1D0,all,1,0.0352941176470588,0.3506493506493506,0.8571428571428571,3,9,77,765
Q9H1D0,regional,1,0.0352941176470588,0.3506493506493506,0.8571428571428571,3,9,77,765
Q9H1E5,all,0,0.0085959885386819,0.081081081081081,0.3333333333333333,1,3,37,349
Q9H1H9,all,1,0.0216066481994459,0.1433823529411764,0.4615384615384615,1,39,272,1805
Q9H1J7,all,1,0.011142061281337,0.0975609756097561,0.1026315789473684,2,2,41,359
Q9H1K0,all,1,0.0880102040816326,0.6764705882352942,0.9090909090909092,3,23,102,784
Q9H1Z4,all,0,0.0206185567010309,0.144927536231884,0.5,1,10,69,485
Q9H267,all,0,0.0081037277147487,0.072463768115942,0.0714285714285714,1,5,69,617
Q9H269,all,0,0.0035756853396901,0.0379746835443038,0.0,1,3,79,839
Q9H270,all,0,0.0106269925611052,0.091743119266055,0.3157894736842105,1,10,109,941
Q9H2C0,all,0,0.0134003350083752,0.123076923076923,0.0,2,4,65,597
Q9H2D6,all,1,0.0312896405919661,0.1651785714285714,0.1578947368421052,2,37,448,2365
Q9H2F5,all,0,0.0777511961722488,0.4744525547445255,0.1886792452830188,5,13,137,836
Q9H2F5,regional,0,0.0466507177033492,0.2846715328467153,0.0,3,13,137,836
Q9H2P0,all,0,0.2504537205081669,1.652694610778443,1.905448717948718,6,46,167,1102
Q9H2P0,regional,0,0.1252268602540834,0.8263473053892215,1.0769230769230769,3,46,167,1102
Q9H2T7,all,0,0.0055147058823529,0.0408163265306122,0.0476190476190476,1,6,147,1088
Q9H2U2,all,0,0.0209580838323353,0.2058823529411764,0.125,1,7,34,334
Q9H2X6,all,0,0.0876460767946577,0.4216867469879518,0.5165423883376152,5,21,249,1198
Q9H2Y7,all,1,0.2071163037705788,1.0985915492957747,0.9172446308670276,5,78,355,1883
Q9H307,all,1,0.0962343096234309,0.5227272727272727,0.5181818181818182,1,69,132,717
Q9H330,all,1,0.0204778156996587,0.15,0.036144578313253,1,18,120,879
Q9H334,all,1,0.1152141802067946,0.7647058823529411,0.5424466338259442,6,13,102,677
Q9H334,regional,0,0.0576070901033973,0.3823529411764705,0.4591133004926108,3,13,102,677
Q9H361,all,0,0.0126782884310618,0.1025641025641025,0.0434782608695652,2,4,78,631
Q9H3G5,all,0,0.0042016806722689,0.0425531914893617,0.0,1,2,47,476
Q9H3K2,all,0,0.008695652173913,0.0652173913043478,0.125,1,3,46,345
Q9H3Q1,all,0,0.0786516853932584,0.4666666666666667,0.3793103448275862,1,28,60,356
Q9H3S7,all,0,0.1039119804400978,0.9444444444444444,1.0865261813537677,5,34,180,1636
Q9H3U1,all,1,0.024364406779661,0.2254901960784313,0.8333333333333334,1,23,102,944
Q9H425,all,0,0.110091743119266,0.6923076923076923,0.9230769230769232,2,18,52,327
Q9H444,all,1,0.0357142857142857,0.4210526315789473,1.0,1,8,19,224
Q9H4A3,all,9,1.3988245172124265,6.32258064516129,5.468390569813312,49,68,527,2382
Q9H4A3,regional,3,0.5709487825356843,2.5806451612903225,1.7313856015779092,20,68,527,2382
Q9H4B4,all,1,0.0108359133126934,0.0875,0.15,1,7,80,646
Q9H4F1,all,0,0.009933774834437,0.0697674418604651,0.0869565217391304,1,3,43,302
Q9H4G0,all,3,0.6129398410896708,3.776223776223776,2.6064425770308124,9,60,143,881
Q9H4G0,regional,3,0.4767309875141884,2.937062937062937,2.032212885154061,7,60,143,881
Q9H4I2,all,1,0.2311715481171548,1.3987341772151898,1.9153846153846157,13,17,158,956
Q9H4I2,regional,1,0.1600418410041841,0.9683544303797468,1.4564102564102563,9,17,158,956
Q9H4Z2,all,0,0.011177347242921,0.0694444444444444,0.0784313725490196,1,15,216,1342
Q9H582,all,1,0.1055011303692539,0.6167400881057269,0.7832106038291605,5,28,227,1327
Q9H598,all,0,0.0114285714285714,0.1111111111111111,0.25,1,6,54,525
Q9H5I5,all,0,0.0076308139534883,0.0605187319884726,0.0251256281407035,1,21,347,2752
Q9H694,all,0,0.028747433264887,0.1513513513513513,0.1683644595359366,2,14,185,974
Q9H6B1,all,0,0.0278481012658227,0.1527777777777778,0.1923076923076923,1,11,72,395
Q9H6D7,all,0,0.0137741046831955,0.1351351351351351,0.1052631578947368,1,5,37,363
Q9H6K1,all,0,0.0268456375838926,0.1860465116279069,0.0,1,8,43,298
Q9H6Q3,all,0,0.0114942528735632,0.0681818181818181,0.0,1,3,44,261
Q9H6Q4,all,0,0.0210084033613445,0.175438596491228,0.1212121212121212,2,5,57,476
Q9H6R3,all,0,0.0116618075801749,0.1025641025641025,0.1515151515151515,1,8,78,686
Q9H6S0,all,1,0.0881118881118881,0.6331658291457286,0.8216062544420752,3,42,199,1430
Q9H707,all,0,0.0171990171990172,0.1129032258064516,0.1111111111111111,1,7,62,407
Q9H788,all,0,0.0286343612334801,0.2708333333333333,0.3333333333333333,1,13,48,454
Q9H792,all,2,0.3487972508591065,1.98371335504886,2.6802507836990594,7,87,307,1746
Q9H792,regional,2,0.3487972508591065,1.98371335504886,2.6802507836990594,7,87,307,1746
Q9H7D0,all,1,0.0245989304812834,0.1908713692946058,0.7666666666666667,1,46,241,1870
Q9H7J1,all,0,0.010752688172043,0.1428571428571428,0.0,1,3,21,279
Q9H7N4,all,1,0.1219512195121951,0.64,0.5823257202567547,2,80,250,1312
Q9H7P9,all,0,0.1818181818181818,1.2233009708737863,1.2362090793995295,6,42,206,1386
Q9H7S9,all,0,0.0966101694915254,0.5229357798165137,0.6923076923076923,3,19,109,590
Q9H7U1,all,0,0.0503597122302158,0.2709677419354839,0.4,2,21,155,834
Q9H845,all,1,0.0434782608695652,0.3417721518987341,0.2439024390243902,3,9,79,621
Q9H8M1,all,0,0.0168067226890756,0.1142857142857142,0.0714285714285714,2,2,35,238
Q9H8V3,all,3,0.2461706783369803,1.573426573426573,1.8142857142857145,5,45,143,914
Q9H8V3,regional,3,0.1477024070021881,0.944055944055944,1.2,3,45,143,914
Q9H8Y5,all,0,0.024793388429752,0.2045454545454545,0.0588235294117647,1,18,88,726
Q9H8Y8,all,4,0.4579646017699115,2.4352941176470586,4.803030303030304,9,23,85,452
Q9H8Y8,regional,3,0.2035398230088495,1.0823529411764703,2.333333333333333,4,23,85,452
Q9H910,all,3,0.5263157894736842,3.333333333333333,3.3846153846153846,4,25,30,190
Q9H939,all,0,0.0149700598802395,0.1515151515151515,0.1428571428571428,1,5,33,334
Q9H9B4,all,1,0.031055900621118,0.25,0.2676470588235294,2,5,40,322
Q9H9D4,all,0,0.0194444444444444,0.1686746987951807,0.25,2,7,83,720
Q9H9Z2,all,0,0.0191387559808612,0.2,0.4,1,4,20,209
Q9HAH7,all,1,0.0913043478260869,0.8936170212765957,0.5625,3,14,47,460
Q9HAP2,all,0,0.0609357997823721,0.3684210526315789,0.5142118863049095,8,7,152,919
Q9HAP2,regional,0,0.030467899891186,0.1842105263157894,0.0465116279069767,4,7,152,919
Q9HAS3,all,0,0.0202604920405209,0.1414141414141414,0.0476190476190476,2,7,99,691
Q9HAT2,all,0,0.0095602294455066,0.0684931506849315,0.0303030303030303,1,5,73,523
Q9HAU0,all,2,0.2956989247311828,1.8131868131868127,1.9813686026451984,5,66,182,1116
Q9HAU5,all,0,0.0110062893081761,0.109375,0.1538461538461538,1,14,128,1272
Q9HAW0,all,0,0.0572792362768496,0.4067796610169492,0.3512544802867383,3,8,59,419
Q9HAW4,all,1,0.0985810306198655,0.6567164179104478,0.8571428571428571,2,66,201,1339
Q9HAY6,all,0,0.0127970749542961,0.0985915492957746,0.15625,1,7,71,547
Q9HB21,all,0,0.2178217821782178,1.4915254237288136,1.5,4,22,59,404
Q9HB21,regional,0,0.2178217821782178,1.4915254237288136,1.5,4,22,59,404
Q9HB29,all,0,0.0052173913043478,0.0428571428571428,0.0625,1,3,70,575
Q9HB71,all,1,0.0570175438596491,0.40625,0.5,1,13,32,228
Q9HBB8,all,0,0.008284023668639,0.047945205479452,0.125,1,7,146,845
Q9HBD1,all,2,0.4198152812762384,2.6041666666666665,2.942796887689607,25,20,192,1191
Q9HBD1,regional,2,0.1343408900083963,0.8333333333333334,0.9838882921589688,8,20,192,1191
Q9HBF4,all,0,0.0308880308880308,0.24,0.2714932126696833,3,8,100,777
Q9HBG7,all,0,0.0503816793893129,0.2598425196850393,0.2928571428571428,3,11,127,655
Q9HBK9,all,0,0.0106666666666666,0.1052631578947368,0.0,1,4,38,375
Q9HBL0,all,1,0.008700380641653,0.050314465408805,0.1052631578947368,1,16,318,1839
Q9HBM6,all,7,0.4780876494023904,3.2432432432432434,4.166666666666667,8,15,37,251
Q9HBM6,regional,6,0.4183266932270916,2.8378378378378377,3.6666666666666665,7,15,37,251
Q9HC07,all,0,0.0246913580246913,0.2162162162162162,0.5,2,4,37,324
Q9HC35,all,1,0.1243628950050968,0.7439024390243902,1.0703703703703704,2,61,164,981
Q9HC78,all,3,0.4588394062078272,2.361111111111111,2.3780487804878048,17,20,144,741
Q9HC78,regional,0,0.0809716599190283,0.4166666666666667,0.6260162601626016,3,20,144,741
Q9HC84,all,0,0.0798333911836168,0.2494577006507592,0.2469240353249411,10,46,1844,5762
Q9HCD5,all,4,1.0569948186528495,7.116279069767442,8.435534591194967,18,34,86,579
Q9HCD5,regional,2,0.7046632124352331,4.744186046511628,5.605345911949686,12,34,86,579
Q9HCD6,all,2,0.3301507537688442,2.0091743119266057,2.910646486711395,9,73,327,1990
Q9HCD6,regional,1,0.1467336683417085,0.8929663608562691,1.300150829562594,4,73,327,1990
Q9HCE3,all,1,0.1229823212913143,0.6611570247933884,0.5581395348837209,4,40,242,1301
Q9HCE3,regional,0,0.0922367409684857,0.4958677685950413,0.4186046511627907,3,40,242,1301
Q9HCF6,all,0,0.0051963048498845,0.04,0.0,1,9,225,1732
Q9HCH5,all,0,0.0406852248394004,0.2345679012345679,0.2784810126582278,1,38,162,934
Q9HCK1,all,0,0.0203908241291418,0.1276595744680851,0.1323529411764706,2,24,376,2354
Q9HCK8,all,3,0.2898101511042231,2.155619596541787,2.711622276029056,11,68,347,2581
Q9HCK8,regional,3,0.1053855094924448,0.7838616714697406,1.1864406779661016,4,68,347,2581
Q9HCM2,all,0,0.0158394931362196,0.1204819277108433,0.1131928181108509,3,10,249,1894
Q9HCM7,all,1,0.0516746411483253,0.4122137404580153,0.5263157894736842,2,27,131,1045
Q9HCN8,all,0,0.0135746606334841,0.09375,0.125,1,3,32,221
Q9HCS2,all,1,0.0057251908396946,0.05,1.0,1,3,60,524
Q9HCS5,all,0,0.0306122448979591,0.1926605504587156,0.2978723404255319,1,21,109,686
Q9HCU4,all,0,0.0075265138556277,0.0517647058823529,0.048994619088077,2,11,425,2923
Q9HD33,all,0,0.024,0.25,0.25,2,3,24,250
Q9HD90,all,0,0.0090634441087613,0.0526315789473684,0.0,3,1,57,331
Q9HDB9,all,0,0.0029985007496251,0.027027027027027,0.0714285714285714,1,2,74,667
Q9HDC9,all,0,0.0961538461538461,0.7547169811320755,0.9675324675324676,4,10,53,416
Q9NP61,all,1,0.065891472868217,0.3366336633663366,0.2631578947368421,1,34,101,516
Q9NP62,all,0,0.0206422018348623,0.1304347826086956,0.1578947368421052,1,9,69,436
Q9NP71,all,1,0.0598591549295774,0.3863636363636363,0.5395256916996047,3,17,132,852
Q9NPD8,all,0,0.0101522842639593,0.1111111111111111,0.0,1,2,18,197
Q9NPF5,all,2,0.1820128479657387,1.6666666666666667,2.6,5,17,51,467
Q9NPG3,all,1,0.7178130511463845,4.448087431693989,3.41113653699466,22,37,183,1134
Q9NPG3,regional,1,0.5873015873015873,3.639344262295082,2.6937452326468345,18,37,183,1134
Q9NPG4,all,1,0.0304054054054054,0.2105263157894736,0.09375,3,12,171,1184
Q9NPG4,regional,1,0.0304054054054054,0.2105263157894736,0.09375,3,12,171,1184
Q9NPI6,all,0,0.4020618556701031,2.146788990825688,1.2582236842105263,6,39,109,582
Q9NPI6,regional,0,0.3350515463917525,1.788990825688073,0.7894736842105263,5,39,109,582
Q9NPR9,all,0,0.011049723756906,0.0952380952380952,0.0,2,3,63,543
Q9NQ66,all,0,0.0723684210526315,0.5827814569536424,0.5264550264550265,4,22,151,1216
Q9NQ76,all,0,0.0209523809523809,0.1358024691358024,0.1304347826086956,1,11,81,525
Q9NQC3,all,5,0.2348993288590604,1.3930348258706469,2.975,7,40,201,1192
Q9NQG7,all,0,0.0112994350282485,0.0761904761904762,0.1666666666666666,1,8,105,708
Q9NQI0,all,0,0.0096685082872928,0.0686274509803921,0.1764705882352941,1,7,102,724
Q9NQL9,all,0,0.0423728813559322,0.25,0.3333333333333333,1,20,80,472
Q9NQS3,all,0,0.0054644808743169,0.0375,0.0,1,3,80,549
Q9NQS5,all,0,0.0202020202020202,0.1481481481481481,0.5,1,8,54,396
Q9NQS7,all,2,0.3169934640522875,2.4453781512605044,2.1714285714285717,3,97,119,918
Q9NQV6,all,0,0.038360941586748,0.2514285714285714,0.1992537313432835,4,11,175,1147
Q9NQW6,all,2,0.1743772241992882,0.8949771689497716,1.1127531472359058,2,98,219,1124
Q9NQX3,all,1,0.1508152173913043,1.099009900990099,1.9256965944272448,3,37,101,736
Q9NQX3,regional,1,0.1508152173913043,1.099009900990099,1.9256965944272448,3,37,101,736
Q9NQZ7,all,0,0.0033112582781456,0.0317460317460317,0.0526315789473684,1,2,63,604
Q9NR09,all,0,0.0288243771875643,0.1761006289308176,0.1776046738072054,2,70,795,4857
Q9NR12,all,5,0.7111597374179431,5.603448275862069,6.1875,13,25,58,457
Q9NR12,regional,2,0.2188183807439825,1.7241379310344829,1.8,4,25,58,457
Q9NR30,all,2,0.1340996168582375,1.05,1.543189368770764,3,35,100,783
Q9NR50,all,0,0.0110619469026548,0.0961538461538461,0.0,1,5,52,452
Q9NR56,all,0,0.0618556701030927,0.48,0.5454545454545454,4,6,50,388
Q9NR64,all,0,0.0080213903743315,0.0560747663551401,0.05,1,6,107,748
Q9NRA8,all,3,0.300507614213198,1.8616352201257864,2.123745819397993,4,74,159,985
Q9NRB3,all,0,0.002415458937198,0.0238095238095238,0.0,1,1,42,414
Q9NRC8,all,1,0.015,0.1132075471698113,0.0869565217391304,1,6,53,400
Q9NRD8,all,0,0.0045219638242894,0.0419161676646706,0.0099009900990099,1,7,167,1548
Q9NRG0,all,0,0.0076335877862595,0.0526315789473684,0.0,1,1,19,131
Q9NRG9,all,0,0.0622710622710622,0.3908045977011494,0.1951219512195122,2,17,87,546
Q9NRJ4,all,0,0.0058327932598833,0.037037037037037,0.0459770114942528,1,9,243,1543
Q9NRL3,all,0,0.0557768924302788,0.4242424242424242,0.6984126984126985,2,21,99,753
Q9NRM2,all,0,0.0022222222222222,0.0217391304347826,0.0,1,1,46,450
Q9NRM7,all,0,0.0744485294117647,0.6183206106870229,0.6887755102040817,3,27,131,1088
Q9NRR4,all,0,0.0131004366812227,0.12,0.0689655172413793,1,18,150,1374
Q9NRR5,all,0,0.0232945091514143,0.1359223300970873,0.1864406779661017,1,14,103,601
Q9NRX1,all,0,0.0079365079365079,0.0714285714285714,0.0,2,1,28,252
Q9NS40,all,0,0.0083612040133779,0.0531914893617021,0.1666666666666666,1,10,188,1196
Q9NS73,all,0,0.0174418604651162,0.1621621621621621,0.0833333333333333,1,6,37,344
Q9NS91,all,2,0.1757575757575757,1.0235294117647058,1.375,3,29,85,495
Q9NSB8,all,1,0.0112994350282485,0.0689655172413793,0.0769230769230769,1,4,58,354
Q9NSC2,all,0,0.0135951661631419,0.0636042402826855,0.1333333333333333,1,18,283,1324
Q9NSC7,all,0,0.0466666666666666,0.3218390804597701,0.4149184149184149,4,7,87,600
Q9NSC7,regional,0,0.035,0.2413793103448276,0.3846153846153846,3,7,87,600
Q9NSI6,all,1,0.1034482758620689,0.6185567010309279,0.7465640061325269,3,80,388,2320
Q9NSK0,all,1,0.0743134087237479,0.5974025974025974,0.8,2,23,77,619
Q9NSV4,all,1,0.0159262363788767,0.1496062992125984,0.2608695652173913,1,19,127,1193
Q9NSY1,all,0,0.1085271317829457,0.7544910179640718,0.6153846153846154,3,42,167,1161
Q9NTI5,all,0,0.0421561852107809,0.3351648351648351,0.0862068965517241,1,61,182,1447
Q9NTK1,all,0,0.0047169811320754,0.0294117647058823,0.0,1,1,34,212
Q9NTU4,all,0,0.015,0.0909090909090909,0.2857142857142857,1,3,33,200
Q9NTX5,all,1,0.019543973941368,0.1428571428571428,0.1666666666666666,1,6,42,307
Q9NTX7,all,0,0.0083565459610027,0.046875,0.064516129032258,1,3,64,359
Q9NTZ6,all,2,0.2553648068669528,2.18348623853211,1.4687782805429863,17,14,109,932
Q9NTZ6,regional,1,0.2103004291845493,1.798165137614679,0.9969834087481146,14,14,109,932
Q9NU22,all,0,0.0112580414581844,0.0926470588235294,0.0476190476190476,1,63,680,5596
Q9NUL3,all,0,0.0666666666666666,0.5205479452054794,0.2941176470588235,2,19,73,570
Q9NUL7,all,0,0.0148148148148148,0.1159420289855072,0.1578947368421052,1,8,69,540
Q9NUM4,all,0,0.0182481751824817,0.1162790697674418,0.0,1,5,43,274
Q9NUT2,all,0,0.019047619047619,0.1521739130434782,0.1666666666666666,1,14,92,735
Q9NUU6,all,0,0.0140449438202247,0.1219512195121951,0.0,1,5,41,356
Q9NUW8,all,3,0.1710526315789473,1.1428571428571428,1.6712121212121214,8,13,91,608
Q9NUW8,regional,2,0.1069078947368421,0.7142857142857143,1.175,5,13,91,608
Q9NV66,all,0,0.0027322404371584,0.0229885057471264,0.0222222222222222,1,2,87,732
Q9NVA2,all,1,0.0163170163170163,0.1458333333333333,0.25,1,7,48,429
Q9NVH1,all,0,0.0178890876565295,0.1408450704225352,0.217391304347826,1,10,71,559
Q9NVH2,all,0,0.0166320166320166,0.1134751773049645,0.1,2,8,141,962
Q9NVI1,all,0,0.0376506024096385,0.2645502645502645,0.1654135338345864,2,25,189,1328
Q9NVR2,all,1,0.0394366197183098,0.3835616438356164,0.24,2,14,73,710
Q9NW08,all,0,0.0097087378640776,0.0909090909090909,0.0816326530612244,1,11,121,1133
Q9NW64,all,1,0.019047619047619,0.1739130434782608,0.25,1,8,46,420
Q9NW82,all,0,0.0152905198776758,0.099009900990099,0.1428571428571428,1,10,101,654
Q9NWS8,all,0,0.0044543429844097,0.0363636363636363,0.0,1,2,55,449
Q9NWX6,all,0,0.0100671140939597,0.0909090909090909,0.0833333333333333,1,3,33,298
Q9NWY4,all,0,0.0057803468208092,0.0689655172413793,0.0555555555555555,1,2,29,346
Q9NX14,all,0,0.0196078431372549,0.1875,0.0,1,3,16,153
Q9NX40,all,1,0.0408163265306122,0.2631578947368421,0.4285714285714285,1,10,38,245
Q9NX95,all,0,0.0346907993966817,0.1825396825396825,0.25,1,23,126,663
Q9NXD2,all,0,0.0386100386100386,0.2654867256637168,0.3313725490196078,2,15,113,777
Q9NXE4,all,0,0.0150115473441108,0.1120689655172413,0.1538461538461538,1,13,116,866
Q9NXE8,all,0,0.108235294117647,0.8363636363636363,0.9714285714285714,2,23,55,425
Q9NXF1,all,1,0.0096878363832077,0.0697674418604651,0.6,1,9,129,929
Q9NXG0,all,0,0.0412811387900355,0.2914572864321608,0.1521739130434782,2,29,199,1405
Q9NXV6,all,9,1.903448275862069,7.076923076923077,8.148774714564189,24,46,156,580
Q9NXV6,regional,7,1.3482758620689654,5.012820512820513,5.621971595655806,17,46,156,580
Q9NXX6,all,1,0.0389610389610389,0.3,0.5882352941176471,1,15,50,385
Q9NY33,all,0,0.0230664857530529,0.1910112359550561,0.1818181818181818,1,17,89,737
Q9NY61,all,2,0.1,0.835820895522388,0.9285714285714286,2,28,67,560
Q9NY74,all,1,0.029157667386609,0.1459459459459459,0.1808510638297872,1,27,185,926
Q9NY99,all,1,0.0074211502782931,0.048780487804878,0.1666666666666666,1,4,82,539
Q9NYB0,all,1,0.0476190476190476,0.3877551020408163,0.5,1,19,49,399
Q9NYB9,all,3,0.1345029239766081,0.7582417582417582,1.1,3,23,91,513
Q9NYC9,all,0,0.0035666518056174,0.0323886639676113,0.0204081632653061,1,16,494,4486
Q9NYD6,all,3,0.2573099415204678,1.4666666666666666,1.8666666666666667,4,22,60,342
Q9NYF3,all,0,0.0510204081632653,0.2857142857142857,0.1666666666666666,1,20,70,392
Q9NYF8,all,8,1.2826086956521738,6.1139896373057,6.056766160043948,10,118,193,920
Q9NYF8,regional,3,0.3847826086956522,1.83419689119171,1.748031496062992,3,118,193,920
Q9NYJ8,all,2,0.2727272727272727,1.4,1.565018315018315,9,21,135,693
Q9NYJ8,regional,1,0.1515151515151515,0.7777777777777778,0.5769230769230769,5,21,135,693
Q9NYL9,all,1,0.0170454545454545,0.1428571428571428,0.2666666666666666,1,6,42,352
